iso,region,abbreviation
AF,Badakhshan,BDS
AF,Badghis,BDG
AF,Baghlan,BGL
AF,Balkh,BAL
AF,Bamian,BAM
AF,Farah,FRA
AF,Faryab,FYB
AF,Ghazni,GHA
AF,Ghowr,GHO
AF,Helmand,HEL
AF,Herat,HER
AF,Jowzjan,JOW
AF,Kabol,KAB
AF,Kandahar,KAN
AF,Kapisa,KAP
AF,Konar,KNR
AF,Kondoz,KDZ
AF,Laghman,LAG
AF,Lowgar,LOW
AF,Nangarhar,NAN
AF,Nimruz,NIM
AF,Oruzgan,ORU
AF,Paktia,PIA
AF,Paktika,PKA
AF,Parvan,PAR
AF,Samangan,SAM
AF,Sar-e Pol,SAR
AF,Takhar,TAK
AF,Vardak,WAR
AF,Zabol,ZAB
AL,Berat
AL,Bulqize
AL,Delvine
AL,Devoll (Bilisht)
AL,Diber (Peshkopi)
AL,Durres
AL,Elbasan
AL,Fier
AL,Gjirokaster
AL,Gramsh
AL,Has (Krume)
AL,Kavaje
AL,Kolonje (Erseke)
AL,Korce
AL,Kruje
AL,Kucove
AL,Kukes
AL,Kurbin
AL,Lezhe
AL,Librazhd
AL,Lushnje
AL,Malesi e Madhe (Koplik)
AL,Mallakaster (Ballsh)
AL,Mat (Burrel)
AL,Mirdite (Rreshen)
AL,Peqin
AL,Permet
AL,Pogradec
AL,Puke
AL,Sarande
AL,Shkoder
AL,Skrapar (Corovode)
AL,Tepelene
AL,Tirane (Tirana)
AL,Tirane (Tirana)
AL,Tropoje (Bajram Curri)
AL,Vlore
DZ,Adrar
DZ,Ain Defla
DZ,Ain Temouchent
DZ,Alger
DZ,Annaba
DZ,Batna
DZ,Bechar
DZ,Bejaia
DZ,Biskra
DZ,Blida
DZ,Bordj Bou Arreridj
DZ,Bouira
DZ,Boumerdes
DZ,Chlef
DZ,Constantine
DZ,Djelfa
DZ,El Bayadh
DZ,El Oued
DZ,El Tarf
DZ,Ghardaia
DZ,Guelma
DZ,Illizi
DZ,Jijel
DZ,Khenchela
DZ,Laghouat
DZ,MSila
DZ,Mascara
DZ,Medea
DZ,Mila
DZ,Mostaganem
DZ,Naama
DZ,Oran
DZ,Ouargla
DZ,Oum el Bouaghi
DZ,Relizane
DZ,Saida
DZ,Setif
DZ,Sidi Bel Abbes
DZ,Skikda
DZ,Souk Ahras
DZ,Tamanghasset
DZ,Tebessa
DZ,Tiaret
DZ,Tindouf
DZ,Tipaza
DZ,Tissemsilt
DZ,Tizi Ouzou
DZ,Tlemcen
AS,Eastern
AS,Manua
AS,Rose Island
AS,Swains Island
AS,Western
AO,Andorra la Vella
AO,Bengo
AO,Benguela
AO,Bie
AO,Cabinda
AO,Canillo
AO,Cuando Cubango
AO,Cuanza Norte
AO,Cuanza Sul
AO,Cunene
AO,Encamp
AO,Escaldes-Engordany
AO,Huambo
AO,Huila
AO,La Massana
AO,Luanda
AO,Lunda Norte
AO,Lunda Sul
AO,Malanje
AO,Moxico
AO,Namibe
AO,Ordino
AO,Sant Julia de Loria
AO,Uige
AO,Zaire
AI,Anguilla
AG,Barbuda
AG,Redonda
AG,Saint George
AG,Saint John
AG,Saint Mary
AG,Saint Paul
AG,Saint Peter
AG,Saint Philip
AR,Antartica e Islas del Atlantico Sur
AR,Buenos Aires
AR,Buenos Aires Capital Federal
AR,Catamarca
AR,Chaco
AR,Chubut
AR,Cordoba
AR,Corrientes
AR,Entre Rios
AR,Formosa
AR,Jujuy
AR,La Pampa
AR,La Rioja
AR,Mendoza
AR,Misiones
AR,Neuquen
AR,Rio Negro
AR,Salta
AR,San Juan
AR,San Luis
AR,Santa Cruz
AR,Santa Fe
AR,Santiago del Estero
AR,Tierra del Fuego
AR,Tucuman
AM,Aragatsotn,AG
AM,Ararat,AR
AM,Armavir,AV
AM,Gegharkunik,GR
AM,Kotayk,KT
AM,Lorri,LO
AM,Shirak,SH
AM,Syunik,SU
AM,Tavush,TV
AM,Vayots Dzor,VD
AM,Yerevan,ER
AW,Aruba
AU,Australian Capital Territory,ACT
AU,New South Wales,NSW
AU,Northern Territory,NT
AU,Queensland,QLD
AU,South Australia,SA
AU,Tasmania,TAS
AU,Victoria,VIC
AU,Western Australia,WA
AT,Burgenland,BUR
AT,Kaernten,KAR
AT,Niederoesterreich,NOS
AT,Oberoesterreich,OOS
AT,Salzburg,SAL
AT,Steiermark,STE
AT,Tirol,TIR
AT,Vorarlberg,VOR
AT,Wien,WIE
AZ,Abseron Rayonu
AZ,Agcabadi Rayonu
AZ,Agdam Rayonu
AZ,Agdas Rayonu
AZ,Agstafa Rayonu
AZ,Agsu Rayonu
AZ,Ali Bayramli Sahari
AZ,Astara Rayonu
AZ,Baki Sahari
AZ,Balakan Rayonu
AZ,Barda Rayonu
AZ,Beylaqan Rayonu
AZ,Bilasuvar Rayonu
AZ,Cabrayil Rayonu
AZ,Calilabad Rayonu
AZ,Daskasan Rayonu
AZ,Davaci Rayonu
AZ,Fuzuli Rayonu
AZ,Gadabay Rayonu
AZ,Ganca Sahari
AZ,Goranboy Rayonu
AZ,Goycay Rayonu
AZ,Haciqabul Rayonu
AZ,Imisli Rayonu
AZ,Ismayilli Rayonu
AZ,Kalbacar Rayonu
AZ,Kurdamir Rayonu
AZ,Lacin Rayonu
AZ,Lankaran Rayonu
AZ,Lankaran Sahari
AZ,Lerik Rayonu
AZ,Masalli Rayonu
AZ,Mingacevir Sahari
AZ,Naftalan Sahari
AZ,Naxcivan Muxtar Respublikasi
AZ,Neftcala Rayonu
AZ,Oguz Rayonu
AZ,Qabala Rayonu
AZ,Qax Rayonu
AZ,Qazax Rayonu
AZ,Qobustan Rayonu
AZ,Quba Rayonu
AZ,Qubadli Rayonu
AZ,Qusar Rayonu
AZ,Saatli Rayonu
AZ,Sabirabad Rayonu
AZ,Saki Rayonu
AZ,Saki Sahari
AZ,Salyan Rayonu
AZ,Samaxi Rayonu
AZ,Samkir Rayonu
AZ,Samux Rayonu
AZ,Siyazan Rayonu
AZ,Sumqayit Sahari
AZ,Susa Rayonu
AZ,Susa Sahari
AZ,Tartar Rayonu
AZ,Tovuz Rayonu
AZ,Ucar Rayonu
AZ,Xacmaz Rayonu
AZ,Xankandi Sahari
AZ,Xanlar Rayonu
AZ,Xizi Rayonu
AZ,Xocali Rayonu
AZ,Xocavand Rayonu
AZ,Yardimli Rayonu
AZ,Yevlax Rayonu
AZ,Yevlax Sahari
AZ,Zangilan Rayonu
AZ,Zaqatala Rayonu
AZ,Zardab Rayonu
BS,Acklins and Crooked Islands,AC
BS,Bimini,BI
BS,Cat Island,CI
BS,Exuma,EX
BS,Freeport,FP
BS,Fresh Creek,FC
BS,Governors Harbour,GH
BS,Green Turtle Cay,GT
BS,Harbour Island,HI
BS,High Rock,HR
BS,Inagua,IN
BS,Kemps Bay,KB
BS,Long Island,LI
BS,Marsh Harbour,MH
BS,Mayaguana,MG
BS,New Providence,NP
BS,Nicholls Town and Berry Islands,NB
BS,Ragged Island,RI
BS,Rock Sound,RS
BS,San Salvador and Rum Cay,SR
BS,Sandy Point,SP
BH,Al Hadd
BH,Al Manamah
BH,Al Mintaqah al Gharbiyah
BH,Al Mintaqah al Wusta
BH,Al Mintaqah ash Shamaliyah
BH,Al Muharraq
BH,Ar Rifa wa al Mintaqah al Janubiyah
BH,Jidd Hafs
BH,Juzur Hawar
BH,Madinat Isa
BH,Madinat Hamad
BH,Sitrah
BD,Barisal
BD,Chittagong
BD,Dhaka
BD,Khulna
BD,Rajshahi
BD,Sylhet
BB,Bridgetown
BB,Christ Church
BB,Saint Andrew
BB,Saint George
BB,Saint James
BB,Saint John
BB,Saint Joseph
BB,Saint Lucy
BB,Saint Michael
BB,Saint Peter
BB,Saint Philip
BB,Saint Thomas
BY,Brestskaya (Brest)
BY,Homyelskaya (Homyel)
BY,Horad Minsk
BY,Hrodzyenskaya (Hrodna)
BY,Mahilyowskaya (Mahilyow)
BY,Minskaya
BY,Vitsyebskaya (Vitsyebsk)
BE,Antwerpen
BE,Brabant Wallon
BE,Brussels Capitol Region
BE,Hainaut
BE,Liege
BE,Limburg
BE,Luxembourg
BE,Namur
BE,Oost-Vlaanderen
BE,Vlaams Brabant
BE,West-Vlaanderen
BZ,Belize,BZ
BZ,Cayo,CY
BZ,Corozal,CZL
BZ,Orange Walk,OW
BZ,Stann Creek,SC
BZ,Toledo,TOL
BJ,Alibori
BJ,Atakora
BJ,Atlantique
BJ,Borgou
BJ,Collines
BJ,Couffo
BJ,Donga
BJ,Littoral
BJ,Mono
BJ,Oueme
BJ,Plateau
BJ,Zou
BM,Devonshire,DEV
BM,Hamilton,HAM
BM,Hamilton,HAM
BM,Paget,PAG
BM,Pembroke,PEM
BM,Saint George
BM,Saint Georges,SGE
BM,Sandys,SAN
BM,Smiths,SMI
BM,Southampton,SOU
BM,Warwick,WAR
BT,Bumthang
BT,Chhukha
BT,Chirang
BT,Daga
BT,Geylegphug
BT,Ha
BT,Lhuntshi
BT,Mongar
BT,Paro
BT,Pemagatsel
BT,Punakha
BT,Samchi
BT,Samdrup Jongkhar
BT,Shemgang
BT,Tashigang
BT,Thimphu
BT,Tongsa
BT,Wangdi Phodrang
BO,Beni
BO,Chuquisaca
BO,Cochabamba
BO,La Paz
BO,Oruro
BO,Pando
BO,Potosi
BO,Santa Cruz
BO,Tarija
BA,Federation of Bosnia and Herzegovina,BIH
BA,Republika Srpska,SRP
BW,Central
BW,Chobe
BW,Francistown
BW,Gaborone
BW,Ghanzi
BW,Kgalagadi
BW,Kgatleng
BW,Kweneng
BW,Lobatse
BW,Ngamiland
BW,North-East
BW,Selebi-Pikwe
BW,South-East
BW,Southern
BR,Acre
BR,Alagoas
BR,Amapa
BR,Amazonas
BR,Bahia
BR,Ceara
BR,Distrito Federal
BR,Espirito Santo
BR,Goias
BR,Maranhao
BR,Mato Grosso
BR,Mato Grosso do Sul
BR,Minas Gerais
BR,Para
BR,Paraiba
BR,Parana
BR,Pernambuco
BR,Piaui
BR,Rio de Janeiro
BR,Rio Grande do Norte
BR,Rio Grande do Sul
BR,Rondonia
BR,Roraima
BR,Santa Catarina
BR,Sao Paulo
BR,Sergipe
BR,Tocantins
BG,Blagoevgrad
BG,Burgas
BG,Dobrich
BG,Gabrovo
BG,Khaskovo
BG,Kurdzhali
BG,Kyustendil
BG,Lovech
BG,Montana
BG,Pazardzhik
BG,Pernik
BG,Pleven
BG,Plovdiv
BG,Razgrad
BG,Ruse
BG,Shumen
BG,Silistra
BG,Sliven
BG,Smolyan
BG,Sofiya
BG,Sofiya-Grad
BG,Stara Zagora
BG,Turgovishte
BG,Varna
BG,Veliko Turnovo
BG,Vidin
BG,Vratsa
BG,Yambol
BF,Bale
BF,Bam
BF,Banwa
BF,Bazega
BF,Bougouriba
BF,Boulgou
BF,Boulkiemde
BF,Comoe
BF,Ganzourgou
BF,Gnagna
BF,Gourma
BF,Houet
BF,Ioba
BF,Kadiogo
BF,Kenedougou
BF,Komandjari
BF,Kompienga
BF,Kossi
BF,Koupelogo
BF,Kouritenga
BF,Kourweogo
BF,Leraba
BF,Loroum
BF,Mouhoun
BF,Nahouri
BF,Namentenga
BF,Naumbiel
BF,Nayala
BF,Oubritenga
BF,Oudalan
BF,Passore
BF,Poni
BF,Samentenga
BF,Sanguie
BF,Seno
BF,Sissili
BF,Soum
BF,Sourou
BF,Tapoa
BF,Tuy
BF,Yagha
BF,Yatenga
BF,Ziro
BF,Zondomo
BF,Zoundweogo
BI,Bubanza
BI,Bujumbura
BI,Bururi
BI,Cankuzo
BI,Cibitoke
BI,Gitega
BI,Karuzi
BI,Kayanza
BI,Kirundo
BI,Makamba
BI,Muramvya
BI,Muyinga
BI,Mwaro
BI,Ngozi
BI,Rutana
BI,Ruyigi
KH,Banteay Mean Cheay
KH,Batdambang
KH,Kampong Cham
KH,Kampong Chhnang
KH,Kampong Spoe
KH,Kampong Thum
KH,Kampot
KH,Kandal
KH,Kaoh Kong
KH,Keb
KH,Kracheh
KH,Mondol Kiri
KH,Otdar Mean Cheay
KH,Pailin
KH,Phnum Penh
KH,Pouthisat
KH,Preah Seihanu (Sihanoukville)
KH,Preah Vihear
KH,Prey Veng
KH,Rotanah Kiri
KH,Siem Reab
KH,Stoeng Treng
KH,Svay Rieng
KH,Takev
CM,Adamaoua
CM,Centre
CM,Est
CM,Extreme-Nord
CM,Littoral
CM,Nord
CM,Nord-Ouest
CM,Ouest
CM,Sud
CM,Sud-Ouest
CA,Alberta
CA,British Columbia
CA,Manitoba
CA,New Brunswick
CA,Newfoundland
CA,Northwest Territories
CA,Nova Scotia
CA,Nunavut
CA,Ontario
CA,Prince Edward Island
CA,Quebec
CA,Saskatchewan
CA,Yukon Territory
CV,Boa Vista
CV,Brava
CV,Maio
CV,Mosteiros
CV,Paul
CV,Porto Novo
CV,Praia
CV,Ribeira Grande
CV,Sal
CV,Santa Catarina
CV,Santa Cruz
CV,Sao Domingos
CV,Sao Filipe
CV,Sao Nicolau
CV,Sao Vicente
CV,Tarrafal
KY,Creek
KY,Eastern
KY,Midland
KY,South Town
KY,Spot Bay
KY,Stake Bay
KY,West End
KY,Western
CF,Bamingui-Bangoran
CF,Bangui
CF,Basse-Kotto
CF,Gribingui
CF,Haut-Mbomou
CF,Haute-Kotto
CF,Haute-Sangha
CF,Kemo-Gribingui
CF,Lobaye
CF,Mbomou
CF,Nana-Mambere
CF,Ombella-Mpoko
CF,Ouaka
CF,Ouham
CF,Ouham-Pende
CF,Sangha
CF,Vakaga
TD,Batha
TD,Biltine
TD,Borkou-Ennedi-Tibesti
TD,Chari-Baguirmi
TD,Guera
TD,Kanem
TD,Lac
TD,Logone Occidental
TD,Logone Oriental
TD,Mayo-Kebbi
TD,Moyen-Chari
TD,Ouaddai
TD,Salamat
TD,Tandjile
CL,Aisen del General Carlos Ibanez del Campo
CL,Antofagasta
CL,Araucania
CL,Atacama
CL,Bio-Bio
CL,Coquimbo
CL,Libertador General Bernardo OHiggins
CL,Los Lagos
CL,Magallanes y de la Antartica Chilena
CL,Maule
CL,Region Metropolitana (Santiago)
CL,Tarapaca
CL,Valparaiso
CN,Anhui
CN,Beijing
CN,Chongqing
CN,Fujian
CN,Gansu
CN,Guangdong
CN,Guangxi
CN,Guizhou
CN,Hainan
CN,Hebei
CN,Heilongjiang
CN,Henan
CN,Hubei
CN,Hunan
CN,Jiangsu
CN,Jiangxi
CN,Jilin
CN,Liaoning
CN,Nei Mongol
CN,Ningxia
CN,Qinghai
CN,Shaanxi
CN,Shandong
CN,Shanghai
CN,Shanxi
CN,Sichuan
CN,Tianjin
CN,Xinjiang
CN,Xizang (Tibet)
CN,Yunnan
CN,Zhejiang
CX,Christmas Island
CC,Direction Island
CC,Home Island
CC,Horsburgh Island
CC,North Keeling Island
CC,South Island
CC,West Island
CO,Amazonas,AMA
CO,Antioquia,ANT
CO,Arauca,ARA
CO,Atlantico,ATL
CO,Bolivar,BOL
CO,Boyaca
CO,Caldas,CAL
CO,Caqueta,CAQ
CO,Casanare,CAS
CO,Cauca,CAU
CO,Cesar,CES
CO,Choco,CHO
CO,Cordoba,COR
CO,Cundinamarca,CUN
CO,Distrito Capital de Santa Fe de Bogota,DC
CO,Guainia,GUA
CO,Guaviare,GUV
CO,Huila,HUI
CO,La Guajira,LAG
CO,Magdalena,MAG
CO,Meta,MET
CO,Narino,NAR
CO,Norte de Santander,NSA
CO,Putumayo,PUT
CO,Quindio,QUI
CO,Risaralda,RIS
CO,San Andres y Providencia,SAP
CO,Santander,SAN
CO,Sucre,SUC
CO,Tolima,TOL
CO,Valle del Cauca,VAC
CO,Vaupes,VAU
CO,Vichada,VID
KM,Anjouan (Nzwani)
KM,Domoni
KM,Fomboni
KM,Grande Comore (Njazidja)
KM,Moheli (Mwali)
KM,Moroni
KM,Moutsamoudou
CG,Bandundu
CG,Bas-Congo
CG,Equateur
CG,Kasai-Occidental
CG,Kasai-Oriental
CG,Katanga
CG,Kinshasa
CG,Maniema
CG,Nord-Kivu
CG,Orientale
CG,Sud-Kivu
CK,Aitutaki
CK,Atiu
CK,Avarua
CK,Mangaia
CK,Manihiki
CK,Manuae
CK,Mauke
CK,Mitiaro
CK,Nassau Island
CK,Palmerston
CK,Penrhyn
CK,Pukapuka
CK,Rakahanga
CK,Rarotonga
CK,Suwarrow
CK,Takutea
CR,Alajuela,AL
CR,Cartago,CA
CR,Guanacaste,GU
CR,Heredia,HE
CR,Limon,LI
CR,Puntarenas,PU
CR,San Jose,SJ
HR,Bjelovarsko-Bilogorska Zupanija
HR,Brodsko-Posavska Zupanija
HR,Dubrovacko-Neretvanska Zupanija
HR,Istarska Zupanija
HR,Karlovacka Zupanija
HR,Koprivnicko-Krizevacka Zupanija
HR,Krapinsko-Zagorska Zupanija
HR,Licko-Senjska Zupanija
HR,Medimurska Zupanija
HR,Osjecko-Baranjska Zupanija
HR,Pozesko-Slavonska Zupanija
HR,Primorsko-Goranska Zupanija
HR,Sibensko-Kninska Zupanija
HR,Sisacko-Moslavacka Zupanija
HR,Splitsko-Dalmatinska Zupanija
HR,Varazdinska Zupanija
HR,Viroviticko-Podravska Zupanija
HR,Vukovarsko-Srijemska Zupanija
HR,Zadarska Zupanija
HR,Zagreb
HR,Zagrebacka Zupanija
CU,Camaguey
CU,Ciego de Avila
CU,Cienfuegos
CU,Ciudad de La Habana
CU,Granma
CU,Guantanamo
CU,Holguin
CU,Isla de la Juventud
CU,La Habana
CU,Las Tunas
CU,Matanzas
CU,Pinar del Rio
CU,Sancti Spiritus
CU,Santiago de Cuba
CU,Villa Clara
CY,Famagusta
CY,Kyrenia
CY,Larnaca
CY,Limassol
CY,Nicosia
CY,Paphos
DK,Arhus
DK,Bornholm
DK,Fredericksberg
DK,Frederiksborg
DK,Fyn
DK,Kobenhavn
DK,Kobenhavns
DK,Nordjylland
DK,Ribe
DK,Ringkobing
DK,Roskilde
DK,Sonderjylland
DK,Storstrom
DK,Vejle
DK,Vestsjalland
DK,Viborg
DJ,Ali Sabih
DJ,Dikhil
DJ,Djibouti
DJ,Obock
DJ,Tadjoura
DM,Saint Andrew
DM,Saint David
DM,Saint George
DM,Saint John
DM,Saint Joseph
DM,Saint Luke
DM,Saint Mark
DM,Saint Patrick
DM,Saint Paul
DM,Saint Peter
DO,Azua,AZ
DO,Baoruco,BC
DO,Barahona,BH
DO,Dajabon,DJ
DO,Distrito Nacional,DN
DO,Duarte,DU
DO,El Seibo,SY
DO,Elias Pina,EL
DO,Espaillat,ET
DO,Hato Mayor,HM
DO,Independencia,IN
DO,La Altagracia,AL
DO,La Romana,RO
DO,La Vega,VE
DO,Maria Trinidad Sanchez,MT
DO,Monsenor Nouel,MN
DO,Monte Cristi,MC
DO,Monte Plata,MP
DO,Pedernales,PD
DO,Peravia,PR
DO,Puerto Plata,PP
DO,Salcedo,SL
DO,Samana,SM
DO,San Cristobal,SC
DO,San Juan,SJ
DO,San Pedro de Macoris,PM
DO,Sanchez Ramirez,SH
DO,Santiago,SA
DO,Santiago Rodriguez,ST
DO,Valverde,VA
EC,Azuay,A
EC,Bolivar,B
EC,Canar,F
EC,Carchi,C
EC,Chimborazo,H
EC,Cotopaxi,X
EC,El Oro,O
EC,Esmeraldas,E
EC,Galapagos,W
EC,Guayas,G
EC,Imbabura,I
EC,Loja,L
EC,Los Rios,R
EC,Manabi,M
EC,Morona-Santiago,S
EC,Napo,N
EC,Orellana,D
EC,Pastaza,Y
EC,Pichincha,P
EC,Sucumbios,U
EC,Tungurahua,T
EC,Zamora-Chinchipe,Z
EG,Ad Daqahliyah
EG,Al Bahr al Ahmar
EG,Al Buhayrah
EG,Al Fayyum
EG,Al Gharbiyah
EG,Al Iskandariyah
EG,Al Ismailiyah
EG,Al Jizah
EG,Al Minufiyah
EG,Al Minya
EG,Al Qahirah
EG,Al Qalyubiyah
EG,Al Wadi al Jadid
EG,As Suways
EG,Ash Sharqiyah
EG,Aswan
EG,Asyut
EG,Bani Suwayf
EG,Bur Said
EG,Dumyat
EG,Janub Sina
EG,Kafr ash Shaykh
EG,Matruh
EG,Qina
EG,Shamal Sina
EG,Suhaj
SV,Ahuachapan,AH
SV,Cabanas,CA
SV,Chalatenango,CH
SV,Cuscatlan,CU
SV,La Libertad,LI
SV,La Paz,PA
SV,La Union,UN
SV,Morazan,MO
SV,San Miguel,SM
SV,San Salvador,SS
SV,San Vicente,SV
SV,Santa Ana,SA
SV,Sonsonate,SO
SV,Usulutan,US
GQ,Annobon
GQ,Bioko Norte
GQ,Bioko Sur
GQ,Centro Sur
GQ,Kie-Ntem
GQ,Litoral
GQ,Wele-Nzas
ER,Akale Guzay
ER,Barka
ER,Denkel
ER,Hamasen
ER,Sahil
ER,Semhar
ER,Senhit
ER,Seraye
EE,Harjumaa (Tallinn)
EE,Hiiumaa (Kardla)
EE,Ida-Virumaa (Johvi)
EE,Jarvamaa (Paide)
EE,Jogevamaa (Jogeva)
EE,Laane-Virumaa (Rakvere)
EE,Laanemaa (Haapsalu)
EE,Parnumaa (Parnu)
EE,Polvamaa (Polva)
EE,Raplamaa (Rapla)
EE,Saaremaa (Kuessaare)
EE,Tartumaa (Tartu)
EE,Valgamaa (Valga)
EE,Viljandimaa (Viljandi)
EE,Vorumaa (Voru)
ET,Adis Abeba (Addis Ababa)
ET,Afar
ET,Amara
ET,Dire Dawa
ET,Gambela Hizboch
ET,Hareri Hizb
ET,Oromiya
ET,Sumale
ET,Tigray
ET,YeDebub Biheroch Bihereseboch na Hizboch
FO,Bordoy
FO,Eysturoy
FO,Mykines
FO,Sandoy
FO,Skuvoy
FO,Streymoy
FO,Suduroy
FO,Tvoroyri
FO,Vagar
FJ,Central
FJ,Eastern
FJ,Northern
FJ,Rotuma
FJ,Western
FI,Aland
FI,Etela-Suomen Laani
FI,Ita-Suomen Laani
FI,Lansi-Suomen Laani
FI,Lappi
FI,Oulun Laani
FR,Alsace
FR,Aquitaine
FR,Auvergne
FR,Basse-Normandie
FR,Bourgogne
FR,Bretagne
FR,Centre
FR,Champagne-Ardenne
FR,Corse
FR,Franche-Comte
FR,Haute-Normandie
FR,Ile-de-France
FR,Languedoc-Roussillon
FR,Limousin
FR,Lorraine
FR,Midi-Pyrenees
FR,Nord-Pas-de-Calais
FR,Pays de la Loire
FR,Picardie
FR,Poitou-Charentes
FR,Provence-Alpes-Cote dAzur
FR,Rhone-Alpes
GF,French Guiana
PF,Archipel des Marquises
PF,Archipel des Tuamotu
PF,Archipel des Tubuai
PF,Iles du Vent
PF,Iles Sous-le-Vent
GA,Estuaire
GA,Haut-Ogooue
GA,Moyen-Ogooue
GA,Ngounie
GA,Nyanga
GA,Ogooue-Ivindo
GA,Ogooue-Lolo
GA,Ogooue-Maritime
GA,Woleu-Ntem
GM,Banjul
GM,Central River
GM,Lower River
GM,North Bank
GM,Upper River
GM,Western
GE,Abashis
GE,Abkhazia or Apkhazetis Avtonomiuri Respublika
GE,Adigenis
GE,Ajaria or Acharis Avtonomiuri Respublika
GE,Akhalgoris
GE,Akhalkalakis
GE,Akhaltsikhis
GE,Akhmetis
GE,Ambrolauris
GE,Aspindzis
GE,Baghdatis
GE,Bolnisis
GE,Borjomis
GE,Chkhorotsqus
GE,Chokhatauris
GE,Chiatura
GE,Dedoplistsqaros
GE,Dmanisis
GE,Dushetis
GE,Gardabanis
GE,Gori
GE,Goris
GE,Gurjaanis
GE,Javis
GE,Karelis
GE,Kutaisi
GE,Kaspis
GE,Kharagaulis
GE,Khashuris
GE,Khobis
GE,Khonis
GE,Lagodekhis
GE,Lanchkhutis
GE,Lentekhis
GE,Marneulis
GE,Martvilis
GE,Mestiis
GE,Mtskhetis
GE,Ninotsmindis
GE,Onis
GE,Ozurgetis
GE,Poti
GE,Qazbegis
GE,Qvarlis
GE,Rustavi
GE,Sachkheris
GE,Sagarejos
GE,Samtrediis
GE,Senakis
GE,Sighnaghis
GE,Tbilisi
GE,Telavis
GE,Terjolis
GE,Tetritsqaros
GE,Tianetis
GE,Tqibuli
GE,Tsageris
GE,Tsalenjikhis
GE,Tsalkis
GE,Tsqaltubo
GE,Vanis
GE,Zestaponis
GE,Zugdidi
GE,Zugdidis
DE,Baden-Wuerttemberg
DE,Bayern
DE,Berlin
DE,Brandenburg
DE,Bremen
DE,Hamburg
DE,Hessen
DE,Mecklenburg-Vorpommern
DE,Niedersachsen
DE,Nordrhein-Westfalen
DE,Rheinland-Pfalz
DE,Saarland
DE,Sachsen
DE,Sachsen-Anhalt
DE,Schleswig-Holstein
DE,Thueringen
GH,Ashanti
GH,Brong-Ahafo
GH,Central
GH,Eastern
GH,Greater Accra
GH,Northern
GH,Upper East
GH,Upper West
GH,Volta
GH,Western
GI,Gibraltar
GR,Aitolia kai Akarnania
GR,Akhaia
GR,Argolis
GR,Arkadhia
GR,Arta
